split,file_name,primary_class,object_count
train,00022333.jpg,car,1
train,00078707.jpg,car,9
train,00039368.jpg,motorized_vehicle,2
train,00024693.jpg,car,5
train,00006997.jpg,work_van,2
train,00088417.jpg,car,8
train,00070551.jpg,car,1
train,00061720.jpg,car,2
train,00004670.jpg,car,6
train,00090266.jpg,car,4
train,00032290.jpg,car,2
train,00000834.jpg,car,1
train,00059234.jpg,car,1
train,00013799.jpg,bus,1
train,00062020.jpg,car,3
train,00060666.jpg,car,2
train,00022585.jpg,car,1
train,00086415.jpg,car,1
train,00037300.jpg,car,3
train,00019166.jpg,bicycle,1
train,00086829.jpg,car,1
train,00011858.jpg,car,1
train,00097387.jpg,pickup_truck,3
train,00061512.jpg,pedestrian,3
train,00094193.jpg,motorized_vehicle,3
train,00057483.jpg,motorized_vehicle,4
train,00011462.jpg,pickup_truck,2
train,00080779.jpg,car,3
train,00086925.jpg,car,4
train,00016936.jpg,pickup_truck,2
train,00097518.jpg,car,7
train,00070992.jpg,car,1
train,00030020.jpg,car,3
train,00033212.jpg,car,8
train,00103679.jpg,bus,2
train,00032533.jpg,car,2
train,00010273.jpg,car,3
train,00081897.jpg,car,2
train,00007601.jpg,car,9
train,00089154.jpg,single_unit_truck,2
train,00000210.jpg,motorized_vehicle,1
train,00045298.jpg,car,4
train,00074045.jpg,car,5
train,00006097.jpg,car,2
train,00055652.jpg,car,1
train,00008575.jpg,car,2
train,00076028.jpg,pickup_truck,4
train,00076209.jpg,car,2
train,00024013.jpg,car,4
train,00037104.jpg,car,1
train,00035663.jpg,pickup_truck,4
train,00030587.jpg,articulated_truck,1
train,00110092.jpg,car,2
train,00076100.jpg,car,2
train,00101603.jpg,bus,1
train,00007350.jpg,articulated_truck,3
train,00109814.jpg,car,4
train,00002357.jpg,pickup_truck,1
train,00061061.jpg,car,3
train,00066069.jpg,car,1
train,00058586.jpg,car,2
train,00018496.jpg,car,3
train,00055870.jpg,car,2
train,00016361.jpg,car,2
train,00052915.jpg,car,5
train,00038714.jpg,car,3
train,00091067.jpg,car,1
train,00083667.jpg,bus,1
train,00037449.jpg,car,1
train,00014997.jpg,car,15
train,00042574.jpg,car,3
train,00022563.jpg,car,2
train,00008722.jpg,pickup_truck,1
train,00087069.jpg,car,4
train,00062781.jpg,car,2
train,00024357.jpg,bus,2
train,00031440.jpg,car,2
train,00034007.jpg,car,2
train,00048453.jpg,articulated_truck,1
train,00031644.jpg,motorized_vehicle,2
train,00077351.jpg,pickup_truck,1
train,00095117.jpg,motorized_vehicle,3
train,00027524.jpg,car,1
train,00009807.jpg,car,3
train,00015873.jpg,car,2
train,00001620.jpg,pedestrian,2
train,00047787.jpg,car,4
train,00053252.jpg,motorized_vehicle,5
train,00001961.jpg,car,4
train,00006424.jpg,car,8
train,00001926.jpg,bicycle,2
train,00002394.jpg,pickup_truck,5
train,00070972.jpg,car,10
train,00022880.jpg,car,11
train,00073186.jpg,car,2
train,00053765.jpg,car,7
train,00076349.jpg,car,1
train,00040959.jpg,car,2
train,00106706.jpg,motorized_vehicle,4
train,00099446.jpg,car,6
train,00099376.jpg,motorized_vehicle,2
train,00026797.jpg,car,12
train,00076007.jpg,pickup_truck,1
train,00076109.jpg,car,1
train,00048746.jpg,car,5
train,00076925.jpg,car,6
train,00086017.jpg,pedestrian,12
train,00052860.jpg,car,1
train,00039844.jpg,car,1
train,00072767.jpg,car,8
train,00077576.jpg,car,5
train,00068241.jpg,pickup_truck,1
train,00001927.jpg,car,3
train,00098378.jpg,car,1
train,00098041.jpg,motorcycle,2
train,00055430.jpg,car,5
train,00038165.jpg,car,6
train,00061730.jpg,motorized_vehicle,1
train,00013066.jpg,car,1
train,00048478.jpg,car,1
train,00000475.jpg,pickup_truck,2
train,00105608.jpg,car,1
train,00039235.jpg,motorized_vehicle,6
train,00105317.jpg,bus,2
train,00061427.jpg,single_unit_truck,2
train,00001393.jpg,car,3
train,00046706.jpg,car,1
train,00104361.jpg,pickup_truck,1
train,00108387.jpg,car,2
train,00005856.jpg,pickup_truck,2
train,00102267.jpg,car,2
train,00002663.jpg,car,9
train,00061979.jpg,car,3
train,00069224.jpg,car,2
train,00051651.jpg,car,2
train,00005888.jpg,pickup_truck,1
train,00033159.jpg,car,1
train,00042099.jpg,car,3
train,00039412.jpg,single_unit_truck,1
train,00040553.jpg,car,1
train,00056508.jpg,non_motorized_vehicle,2
train,00093445.jpg,car,8
train,00028029.jpg,car,3
train,00080496.jpg,non_motorized_vehicle,2
train,00030090.jpg,car,5
train,00073486.jpg,motorized_vehicle,8
train,00077175.jpg,car,3
train,00108130.jpg,car,2
train,00051998.jpg,car,2
train,00016468.jpg,car,18
train,00073201.jpg,pedestrian,14
train,00000539.jpg,car,5
train,00097137.jpg,car,1
train,00088612.jpg,car,1
train,00022648.jpg,pickup_truck,1
train,00106774.jpg,pickup_truck,1
train,00013440.jpg,car,2
train,00091650.jpg,car,3
train,00030043.jpg,car,1
train,00038469.jpg,car,2
train,00070141.jpg,car,4
train,00024999.jpg,car,2
train,00013446.jpg,car,3
train,00106352.jpg,car,1
train,00095626.jpg,pickup_truck,3
train,00080072.jpg,motorized_vehicle,1
train,00036566.jpg,car,6
train,00099010.jpg,car,1
train,00019545.jpg,car,1
train,00009228.jpg,pickup_truck,1
train,00072260.jpg,pickup_truck,1
train,00015826.jpg,car,3
train,00092061.jpg,car,4
train,00041911.jpg,car,1
train,00041350.jpg,car,2
train,00015464.jpg,work_van,1
train,00109352.jpg,car,3
train,00013063.jpg,car,1
train,00029522.jpg,car,3
train,00064799.jpg,car,3
train,00093149.jpg,car,7
train,00095715.jpg,car,7
train,00027487.jpg,car,4
train,00061328.jpg,car,2
train,00051721.jpg,car,2
train,00093453.jpg,pickup_truck,1
train,00020035.jpg,car,1
train,00029913.jpg,car,7
train,00030194.jpg,car,4
train,00040538.jpg,car,1
train,00103643.jpg,car,4
train,00029076.jpg,car,5
train,00039030.jpg,car,2
train,00034140.jpg,car,5
train,00106995.jpg,work_van,4
train,00107579.jpg,car,5
train,00022085.jpg,motorized_vehicle,1
train,00000772.jpg,single_unit_truck,2
train,00071748.jpg,car,3
train,00054945.jpg,car,5
train,00005324.jpg,car,2
train,00062960.jpg,car,1
train,00087997.jpg,pickup_truck,1
train,00083539.jpg,bus,2
train,00068960.jpg,car,2
train,00057185.jpg,car,3
train,00110447.jpg,pickup_truck,1
train,00063899.jpg,car,5
train,00063822.jpg,pickup_truck,1
train,00029575.jpg,car,3
train,00029765.jpg,pickup_truck,1
train,00001498.jpg,car,3
train,00017657.jpg,car,3
train,00109046.jpg,car,8
train,00077361.jpg,car,7
train,00060728.jpg,pickup_truck,1
train,00020775.jpg,car,14
train,00041305.jpg,articulated_truck,1
train,00073568.jpg,car,3
train,00087079.jpg,work_van,2
train,00070897.jpg,car,3
train,00020244.jpg,car,4
train,00025645.jpg,pickup_truck,2
train,00053361.jpg,car,3
train,00007078.jpg,car,1
train,00007596.jpg,car,8
train,00058092.jpg,car,1
train,00068824.jpg,articulated_truck,1
train,00003982.jpg,pickup_truck,1
train,00085431.jpg,bus,1
train,00013666.jpg,car,2
train,00107447.jpg,car,4
train,00069441.jpg,car,3
train,00096531.jpg,single_unit_truck,2
train,00087723.jpg,car,2
train,00109030.jpg,pickup_truck,3
train,00026180.jpg,car,3
train,00082029.jpg,car,3
train,00029867.jpg,work_van,4
train,00052904.jpg,car,2
train,00091817.jpg,pickup_truck,2
train,00020760.jpg,pedestrian,7
train,00016643.jpg,bicycle,2
train,00096325.jpg,car,1
train,00107910.jpg,pickup_truck,2
train,00080484.jpg,articulated_truck,1
train,00053221.jpg,work_van,3
train,00042888.jpg,motorized_vehicle,1
train,00012821.jpg,car,1
train,00020267.jpg,car,2
train,00067264.jpg,pickup_truck,1
train,00051386.jpg,car,1
train,00020722.jpg,car,3
train,00083877.jpg,car,1
train,00108971.jpg,car,2
train,00087814.jpg,bus,1
train,00090615.jpg,car,24
train,00002263.jpg,car,11
train,00005271.jpg,bus,2
train,00098110.jpg,car,1
train,00051727.jpg,car,6
train,00107693.jpg,car,7
train,00046631.jpg,articulated_truck,1
train,00062772.jpg,car,5
train,00102130.jpg,car,3
train,00092661.jpg,car,4
train,00004498.jpg,car,5
train,00101203.jpg,pickup_truck,1
train,00041145.jpg,car,3
train,00008547.jpg,bus,1
train,00106709.jpg,pickup_truck,2
train,00005541.jpg,motorized_vehicle,2
train,00105937.jpg,pickup_truck,1
train,00037333.jpg,car,2
train,00055864.jpg,car,1
train,00009284.jpg,car,4
train,00033458.jpg,car,2
train,00064914.jpg,pickup_truck,1
train,00020946.jpg,bus,1
train,00005330.jpg,car,7
train,00000090.jpg,work_van,2
train,00026492.jpg,work_van,2
train,00101866.jpg,car,1
train,00095662.jpg,car,7
train,00051032.jpg,car,1
train,00004380.jpg,pickup_truck,2
train,00057015.jpg,car,1
train,00011299.jpg,pickup_truck,1
train,00101595.jpg,car,2
train,00048888.jpg,car,3
train,00018114.jpg,pickup_truck,2
train,00102553.jpg,car,4
train,00077379.jpg,car,2
train,00004541.jpg,pickup_truck,1
train,00054807.jpg,car,1
train,00094468.jpg,car,4
train,00065793.jpg,car,1
train,00101926.jpg,car,9
train,00032774.jpg,car,1
train,00100115.jpg,car,7
train,00026401.jpg,car,2
train,00103063.jpg,car,4
train,00051662.jpg,car,1
train,00036722.jpg,car,1
train,00090312.jpg,bicycle,2
train,00072565.jpg,car,6
train,00028205.jpg,articulated_truck,4
train,00096200.jpg,car,3
train,00050092.jpg,car,1
train,00052563.jpg,car,3
train,00042323.jpg,car,3
train,00027318.jpg,car,4
train,00006328.jpg,car,1
train,00094696.jpg,car,1
train,00031080.jpg,car,6
train,00051781.jpg,pickup_truck,1
train,00068588.jpg,bicycle,5
train,00050679.jpg,car,10
train,00072386.jpg,car,8
train,00088145.jpg,car,9
train,00076671.jpg,car,4
train,00028429.jpg,car,2
train,00074162.jpg,car,1
train,00072337.jpg,car,2
train,00083585.jpg,car,5
train,00081264.jpg,car,5
train,00097468.jpg,articulated_truck,2
train,00052800.jpg,car,1
train,00094755.jpg,car,4
train,00011208.jpg,car,3
train,00104078.jpg,car,2
train,00103476.jpg,car,4
train,00055246.jpg,pickup_truck,1
train,00068298.jpg,pickup_truck,6
train,00039422.jpg,motorized_vehicle,1
train,00057632.jpg,car,1
train,00095601.jpg,car,1
train,00051889.jpg,car,2
train,00089782.jpg,car,3
train,00042068.jpg,car,7
train,00100651.jpg,car,3
train,00108660.jpg,car,11
train,00025981.jpg,pickup_truck,2
train,00006103.jpg,pickup_truck,3
train,00014311.jpg,car,1
train,00066902.jpg,car,3
train,00024089.jpg,car,2
train,00024754.jpg,car,2
train,00109129.jpg,car,6
train,00078879.jpg,car,1
train,00010802.jpg,car,8
train,00094885.jpg,car,2
train,00097643.jpg,pickup_truck,1
train,00008153.jpg,pickup_truck,2
train,00016894.jpg,car,2
train,00041506.jpg,car,1
train,00098115.jpg,pedestrian,3
train,00091707.jpg,car,7
train,00010878.jpg,car,8
train,00002075.jpg,car,3
train,00048674.jpg,car,2
train,00097132.jpg,car,1
train,00028614.jpg,car,1
train,00071303.jpg,pickup_truck,1
train,00055447.jpg,car,1
train,00106195.jpg,car,2
train,00022320.jpg,car,1
train,00048085.jpg,car,2
train,00071774.jpg,car,1
train,00093947.jpg,car,1
train,00076213.jpg,car,8
train,00106268.jpg,car,5
train,00104725.jpg,car,6
train,00094452.jpg,car,1
train,00104895.jpg,car,7
train,00072024.jpg,pickup_truck,2
train,00082536.jpg,articulated_truck,1
train,00014222.jpg,pickup_truck,1
train,00095800.jpg,car,3
train,00078965.jpg,car,14
train,00069634.jpg,car,1
train,00006469.jpg,car,1
train,00063580.jpg,motorized_vehicle,2
train,00101976.jpg,motorized_vehicle,1
train,00012857.jpg,car,5
train,00043317.jpg,bicycle,3
train,00069984.jpg,car,2
train,00051045.jpg,car,1
train,00047111.jpg,car,1
train,00008100.jpg,pickup_truck,5
train,00025622.jpg,pickup_truck,2
train,00083557.jpg,car,2
train,00065243.jpg,car,17
train,00020672.jpg,car,1
train,00054659.jpg,car,3
train,00062361.jpg,car,2
train,00037609.jpg,car,1
train,00083907.jpg,car,1
train,00096501.jpg,car,6
train,00074821.jpg,car,3
train,00054759.jpg,car,1
train,00095463.jpg,work_van,2
train,00001212.jpg,articulated_truck,1
train,00096528.jpg,car,3
train,00006140.jpg,car,1
train,00066918.jpg,car,2
train,00044872.jpg,car,1
train,00097828.jpg,car,1
train,00104921.jpg,car,1
train,00082451.jpg,car,7
train,00018149.jpg,car,4
train,00109473.jpg,car,1
train,00022906.jpg,pickup_truck,2
train,00005939.jpg,car,1
train,00062582.jpg,car,2
train,00107055.jpg,bus,1
train,00038593.jpg,car,1
train,00012795.jpg,car,3
train,00014700.jpg,car,2
train,00051538.jpg,work_van,1
train,00022768.jpg,motorcycle,1
train,00057802.jpg,car,3
train,00034549.jpg,car,2
train,00096241.jpg,car,5
train,00102787.jpg,car,2
train,00038315.jpg,car,2
train,00038419.jpg,car,2
train,00024311.jpg,car,1
train,00075223.jpg,car,3
train,00074517.jpg,car,5
train,00048149.jpg,car,7
train,00103441.jpg,car,1
train,00083717.jpg,car,5
train,00060922.jpg,car,1
train,00000689.jpg,pickup_truck,1
train,00023313.jpg,car,1
train,00035254.jpg,car,2
train,00094678.jpg,car,2
train,00053637.jpg,bus,1
train,00103173.jpg,car,1
train,00041947.jpg,car,2
train,00048485.jpg,car,5
train,00043502.jpg,car,2
train,00021453.jpg,car,2
train,00001262.jpg,car,8
train,00070782.jpg,pickup_truck,2
train,00010293.jpg,car,9
train,00045541.jpg,car,2
train,00042016.jpg,car,1
train,00063709.jpg,car,3
train,00065905.jpg,pickup_truck,6
train,00071253.jpg,car,4
train,00080256.jpg,car,1
train,00024196.jpg,pickup_truck,5
train,00040896.jpg,car,1
train,00103079.jpg,car,1
train,00045025.jpg,car,1
train,00044661.jpg,motorized_vehicle,2
train,00037771.jpg,motorized_vehicle,2
train,00105702.jpg,work_van,2
train,00015190.jpg,car,4
train,00061490.jpg,car,3
train,00083375.jpg,car,2
train,00068537.jpg,car,1
train,00034302.jpg,single_unit_truck,2
train,00051004.jpg,car,5
train,00104073.jpg,car,2
train,00018762.jpg,car,2
train,00070244.jpg,motorized_vehicle,3
train,00045122.jpg,car,6
train,00089020.jpg,pickup_truck,2
train,00105279.jpg,car,6
train,00104315.jpg,car,3
train,00048582.jpg,car,2
train,00093174.jpg,motorized_vehicle,3
train,00033705.jpg,car,1
train,00075972.jpg,car,3
train,00066956.jpg,car,3
train,00013221.jpg,car,1
train,00109384.jpg,car,2
train,00091904.jpg,car,3
train,00048936.jpg,car,4
train,00088742.jpg,car,1
train,00108418.jpg,car,3
train,00030201.jpg,car,4
train,00059682.jpg,car,5
train,00101854.jpg,car,2
train,00005358.jpg,car,3
train,00100140.jpg,car,5
train,00057924.jpg,car,7
train,00017716.jpg,car,2
train,00104142.jpg,car,5
train,00060892.jpg,bicycle,7
train,00043313.jpg,car,1
train,00048901.jpg,car,1
train,00090826.jpg,car,1
train,00005377.jpg,bus,1
train,00011129.jpg,car,8
train,00007438.jpg,car,1
train,00068671.jpg,car,10
train,00099620.jpg,car,2
train,00082308.jpg,motorized_vehicle,1
train,00065384.jpg,pickup_truck,2
train,00079522.jpg,car,2
train,00069425.jpg,car,2
train,00022866.jpg,pedestrian,3
train,00015690.jpg,pickup_truck,1
train,00021678.jpg,car,1
train,00072400.jpg,car,4
train,00067352.jpg,articulated_truck,1
train,00104627.jpg,car,1
train,00012265.jpg,pickup_truck,10
train,00015717.jpg,car,3
train,00086679.jpg,car,1
train,00031859.jpg,car,3
train,00064572.jpg,car,4
train,00042939.jpg,car,1
train,00102813.jpg,pickup_truck,1
train,00074257.jpg,car,2
train,00109889.jpg,car,1
train,00083318.jpg,car,1
train,00096397.jpg,work_van,3
train,00059500.jpg,car,1
train,00005179.jpg,pickup_truck,1
train,00038572.jpg,car,4
train,00087007.jpg,pickup_truck,4
train,00087166.jpg,car,3
train,00044408.jpg,car,2
train,00001541.jpg,car,4
train,00021221.jpg,motorized_vehicle,2
train,00084318.jpg,car,3
train,00051054.jpg,car,1
train,00079171.jpg,car,2
train,00026297.jpg,car,3
train,00093957.jpg,car,2
train,00077589.jpg,car,4
train,00026250.jpg,car,1
train,00087899.jpg,motorized_vehicle,9
train,00055918.jpg,car,4
train,00061619.jpg,car,2
train,00088065.jpg,car,3
train,00090619.jpg,car,3
train,00092311.jpg,car,4
train,00070140.jpg,car,3
train,00078833.jpg,car,1
train,00005960.jpg,motorized_vehicle,1
train,00086889.jpg,car,5
train,00065997.jpg,bus,1
train,00058841.jpg,pickup_truck,1
train,00030078.jpg,car,3
train,00014596.jpg,car,2
train,00048666.jpg,car,4
train,00080529.jpg,car,2
train,00073558.jpg,pickup_truck,7
train,00086414.jpg,work_van,1
train,00006615.jpg,car,1
train,00071660.jpg,non_motorized_vehicle,4
train,00109347.jpg,car,3
train,00013277.jpg,car,4
train,00047338.jpg,bicycle,2
train,00032060.jpg,pickup_truck,1
train,00103915.jpg,car,2
train,00081267.jpg,car,1
train,00085059.jpg,car,2
train,00035387.jpg,articulated_truck,1
train,00089092.jpg,car,1
train,00102282.jpg,motorized_vehicle,2
train,00049978.jpg,articulated_truck,1
train,00033967.jpg,pickup_truck,4
train,00065559.jpg,pickup_truck,4
train,00028299.jpg,car,1
train,00003728.jpg,car,1
train,00071966.jpg,car,3
train,00026947.jpg,work_van,1
train,00081476.jpg,pickup_truck,7
train,00035259.jpg,car,1
train,00086269.jpg,car,3
train,00020767.jpg,car,1
train,00013823.jpg,car,8
train,00026814.jpg,car,13
train,00108420.jpg,car,2
train,00057353.jpg,motorized_vehicle,2
train,00093320.jpg,car,4
train,00033778.jpg,car,2
train,00020954.jpg,car,1
train,00012754.jpg,pickup_truck,1
train,00047773.jpg,car,1
train,00027248.jpg,car,1
train,00108332.jpg,car,4
train,00072080.jpg,car,1
train,00064766.jpg,motorized_vehicle,1
train,00023801.jpg,motorized_vehicle,2
train,00052480.jpg,car,3
train,00037765.jpg,car,3
train,00095249.jpg,car,6
train,00107741.jpg,car,23
train,00110302.jpg,pickup_truck,7
train,00040966.jpg,car,5
train,00092189.jpg,car,4
train,00015648.jpg,car,1
train,00026286.jpg,car,1
train,00046710.jpg,car,1
train,00048239.jpg,car,1
train,00099501.jpg,car,3
train,00096457.jpg,car,2
train,00061176.jpg,car,1
train,00092043.jpg,car,1
train,00044237.jpg,car,2
train,00004799.jpg,non_motorized_vehicle,2
train,00030999.jpg,work_van,1
train,00034966.jpg,motorized_vehicle,2
train,00078680.jpg,car,6
train,00025050.jpg,motorized_vehicle,2
train,00083276.jpg,car,4
train,00089343.jpg,car,1
train,00089361.jpg,articulated_truck,1
train,00060807.jpg,car,1
train,00038169.jpg,pickup_truck,5
train,00005883.jpg,pickup_truck,1
train,00016036.jpg,pedestrian,4
train,00001700.jpg,car,4
train,00091125.jpg,articulated_truck,1
train,00096334.jpg,car,2
train,00051778.jpg,car,3
train,00109145.jpg,car,1
train,00105975.jpg,car,5
train,00088640.jpg,car,6
train,00039117.jpg,motorized_vehicle,4
train,00082669.jpg,car,3
train,00099892.jpg,pickup_truck,1
train,00101056.jpg,car,3
train,00027393.jpg,car,3
train,00008172.jpg,car,1
train,00018407.jpg,car,3
train,00109109.jpg,car,4
train,00032891.jpg,car,8
train,00096782.jpg,car,1
train,00048721.jpg,car,1
train,00083942.jpg,pickup_truck,1
train,00022476.jpg,car,4
train,00104370.jpg,car,1
train,00090464.jpg,pickup_truck,1
train,00019854.jpg,car,1
train,00079894.jpg,car,3
train,00106393.jpg,car,1
train,00091468.jpg,car,3
train,00014635.jpg,car,2
train,00094021.jpg,car,4
train,00073358.jpg,motorized_vehicle,5
train,00041044.jpg,car,3
train,00083863.jpg,car,1
train,00075665.jpg,pickup_truck,1
train,00032832.jpg,car,8
train,00074845.jpg,car,1
train,00067486.jpg,car,6
train,00016569.jpg,car,1
train,00045477.jpg,car,4
train,00097698.jpg,car,5
train,00046042.jpg,motorized_vehicle,2
train,00085735.jpg,car,8
train,00045345.jpg,car,3
train,00069432.jpg,car,6
train,00000488.jpg,car,3
train,00019996.jpg,car,2
train,00070648.jpg,car,4
train,00069553.jpg,bus,2
train,00021181.jpg,pickup_truck,1
train,00036319.jpg,car,3
train,00005777.jpg,car,2
train,00095224.jpg,pickup_truck,2
train,00079235.jpg,car,2
train,00029159.jpg,motorized_vehicle,1
train,00003531.jpg,car,2
train,00028215.jpg,car,2
train,00059402.jpg,car,3
train,00029674.jpg,car,7
train,00089730.jpg,car,14
train,00087174.jpg,bus,3
train,00017612.jpg,motorcycle,1
train,00106408.jpg,work_van,1
train,00025016.jpg,car,3
train,00039527.jpg,car,3
train,00051785.jpg,pickup_truck,1
train,00021124.jpg,pickup_truck,2
train,00063433.jpg,pickup_truck,2
train,00035272.jpg,pickup_truck,2
train,00042512.jpg,pickup_truck,7
train,00094903.jpg,car,2
train,00101646.jpg,car,4
train,00107717.jpg,car,3
train,00056444.jpg,car,1
train,00056911.jpg,car,3
train,00027202.jpg,car,6
train,00073005.jpg,car,3
train,00043946.jpg,car,4
train,00098322.jpg,car,2
train,00025635.jpg,car,3
train,00086391.jpg,car,4
train,00051479.jpg,car,3
train,00103402.jpg,car,3
train,00023127.jpg,car,1
train,00022188.jpg,pickup_truck,2
train,00078763.jpg,car,1
train,00051831.jpg,car,9
train,00058989.jpg,car,2
train,00050561.jpg,car,1
train,00105768.jpg,pickup_truck,2
train,00096759.jpg,car,4
train,00068508.jpg,car,1
train,00079152.jpg,car,1
train,00100236.jpg,car,1
train,00023808.jpg,car,1
train,00028360.jpg,pickup_truck,2
train,00074562.jpg,car,3
train,00034781.jpg,pickup_truck,1
